1567606196,1,39.395103,34.53991,123.317406,0.82654595,246.12367,0.6586535,24.934872,2493.487,0.034893095,32,31,34,34,0.5295712,0.9600553,0.88389874,0.043890715,2000
1567606196,2,27.261951,23.424862,13.865173,0.5625609,225.00488,18.777458,6.424663,642.4663,0.46949375,31,31,31,33,0.24873829,0.197083,0.74912405,0.2612446,2000
1567606196,3,32.341415,26.121952,167.3628,0.3208452,205.66762,55.640038,40.766335,4076.6335,0.93776846,33,33,33,34,0.2623301,0.6496215,0.5694233,0.2040419,2000
1567606196,4,34.918697,26.742683,121.89708,0.9466603,255.73282,0.2564386,24.59464,2459.464,0.027671695,33,34,32,33,0.78706735,0.7166151,0.75949156,0.14351755,2000
1567606196,5,31.640057,21.437056,60.07594,0.8213593,245.70874,18.125257,19.322882,1932.2882,0.93955797,32,31,33,33,0.37517112,0.596698,0.55565435,0.25078344,2000
1567606196,6,43.37993,35.03387,49.80291,0.5600175,224.8014,36.083744,16.942223,1694.2223,0.89763695,31,32,31,30,0.6667428,0.31891072,0.18731433,0.24358791,2000
1567606196,7,37.64407,33.23572,186.69734,0.98142236,258.5138,1.6424503,39.30898,3930.898,0.25322205,31,33,30,30,0.4534195,0.4868338,0.6796131,0.5763213,2000
1567606196,8,30.674446,19.33722,102.44299,0.5481665,223.85332,37.829075,27.639284,2763.9285,0.9193712,31,34,31,34,0.69427454,0.77778,0.7657266,0.69637305,2000
1567606196,9,43.279194,24.778727,40.956604,0.9638418,257.10736,4.51579,12.641405,1264.1405,0.5721521,33,31,32,31,0.31624913,0.16833222,0.59727675,0.9098999,2000
1567606196,10,39.153618,26.900057,65.37283,0.34165654,207.33252,31.140179,17.274544,1727.4543,0.5399955,33,30,33,32,0.08894271,0.07535434,0.1488322,0.82237995,2000
1567606196,11,21.997871,16.516165,114.58522,0.35516033,208.41283,53.084934,30.213467,3021.3467,0.938109,32,31,34,34,0.75668406,0.22582799,3.9615526,0.5783049,2000
1567606196,12,37.88016,24.811054,80.30751,0.41252655,213.00212,18.364452,18.808441,1880.8441,0.35317695,32,32,33,34,0.9352637,0.25054407,0.4981926,0.9218121,2000
1567606196,13,39.63946,34.45648,1.5207648,0.44294435,215.43555,6.3770523,1.3048587,130.48587,0.12866181,34,33,34,33,0.8749931,0.9371042,0.34086913,0.61857027,2000
1567606196,14,56.91253,35.701332,192.14964,0.52710897,222.16872,34.680428,44.7276,4472.76,0.8096985,32,33,31,33,0.09178436,0.5897883,0.7198769,0.5957894,2000
1567606196,15,58.15831,38.808395,188.00461,0.99390084,259.5121,3.9652562,43.22072,4322.072,0.7225433,30,30,30,33,0.24841797,0.87625176,0.4887501,0.21896178,2000
1567606196,16,53.2416,38.060555,18.917168,0.536857,222.94856,9.659397,5.570028,557.0028,0.22970432,34,31,34,31,0.8186619,0.8001758,0.7285464,0.16239017,2000
1567606196,17,19.543142,15.171356,195.47119,0.9062658,252.50127,9.608919,45.073746,4507.3745,0.76879144,32,30,32,32,2.9341626,2.3116434,2.6581123,2.8182359,2000
1567606196,18,40.8267,24.698143,131.8625,0.51212585,220.97006,2.7778919,26.86321,2686.321,0.06309098,34,30,33,33,0.5014756,0.26328343,0.91512376,0.4939189,2000
1567606196,19,45.043922,29.352127,199.85602,0.8178963,245.4317,2.3671505,40.91207,4091.207,0.12096864,34,31,32,32,0.5995494,0.65462786,0.5757012,0.59930205,2000
1567606196,20,50.580387,30.861275,23.71342,0.46475345,217.18027,24.66275,8.75404,875.404,0.5157442,31,34,30,33,0.1808905,0.507381,0.32399762,0.55801404,2000
1567606196,21,29.668198,19.679628,193.56213,0.3537191,208.29753,44.086876,44.759766,4475.9766,0.7775125,33,33,32,30,0.5085813,0.80495596,0.07826531,0.58622605,2000
1567606196,22,43.5058,27.409334,178.6605,0.83499914,246.79993,5.4502654,38.06127,3806.1272,0.29946393,30,30,34,33,0.21325827,0.5986076,0.10702926,0.19215596,2000
1567606196,23,31.450201,19.275066,154.10345,0.75640184,240.51215,9.450089,33.822216,3382.2217,0.38590926,30,31,32,31,0.9786017,0.3439743,0.4319039,0.04034376,2000
1567606196,24,41.71044,29.280045,70.19121,0.44040102,215.23209,0.028486328,14.042693,1404.2693,0.0005723834,33,31,34,33,0.13328505,0.38665468,0.62500566,0.4521261,2000
1567606196,25,36.571312,17.47046,153.43054,0.57285327,225.82826,32.925568,37.223694,3722.3694,0.840544,30,33,30,34,0.25390363,0.77523285,0.9649083,0.7391529,2000
1567606196,26,22.110693,19.21129,144.29721,0.8904261,251.23409,12.655346,36.009766,3600.9766,0.91932476,34,34,32,32,0.06309754,0.8710573,0.99001926,0.29703915,2000
1567606196,27,32.531147,28.579987,132.45174,0.96999604,257.59967,6.899672,33.74195,3374.195,0.9323466,34,30,30,31,0.92180324,0.30428743,0.23823214,0.35458392,2000
1567606196,28,35.346745,28.32463,191.22615,0.572587,225.80696,32.69763,44.734028,4473.403,0.8342714,30,30,30,30,0.6108636,0.106544495,0.8084238,0.61053205,2000
1567606196,29,52.44191,39.82406,1.5895128,0.6772139,234.17711,14.9116,4.0806723,408.06723,0.4837833,31,32,32,32,0.5274839,0.060226142,0.7582993,0.63860345,2000
1567606196,30,35.3255,22.227554,149.74022,0.45188594,216.15088,9.511503,31.462473,3146.2473,0.19471186,34,34,34,30,0.017920911,0.22915727,0.8229214,0.59988195,2000
1567606196,31,43.878002,38.58206,83.84338,0.89964855,251.9719,7.2521596,21.098227,2109.8228,0.55665493,34,34,31,32,0.31123883,0.109083354,0.6210137,0.6560996,2000
1567606196,32,41.302452,32.46856,85.569954,0.72679037,238.14323,9.67929,19.917141,1991.7141,0.36040413,33,31,31,33,0.76985985,0.5118635,0.3041526,0.85364425,2000
1567606196,33,27.037176,19.10091,104.66553,0.4981326,219.85062,10.585162,22.756592,2275.6592,0.23444754,32,33,32,30,0.16283637,0.22885633,0.16108835,0.76253676,2000
1567606196,34,53.165108,32.15444,19.719505,0.38094488,210.47559,51.215816,11.249735,1124.9735,0.93931895,32,31,33,31,3.4447749,0.29522413,0.831922,0.43526965,2000
1567606196,35,33.63319,31.050854,92.329094,0.82568306,246.05464,16.291536,25.154121,2515.412,0.85992235,30,30,33,30,0.31826067,0.2359547,0.51239926,0.7167464,1000
1567606196,36,44.6164,37.088932,162.68106,0.7098279,236.78622,18.024792,37.505177,3750.5176,0.63886493,30,31,34,34,0.27040082,0.10201651,0.7156013,0.45067388,2000
1567606196,37,53.983017,37.34356,139.00575,0.6580845,232.64676,27.310776,34.36673,3436.6729,0.84414345,33,30,30,33,0.35873294,0.079755366,0.5499959,0.7029074,2000
1567606196,38,42.741318,35.817,9.914387,0.62089866,229.67189,5.8765283,3.2766476,327.66476,0.16634142,33,33,33,31,2.778019,2.4485388,2.725485,2.6629772,2000
1567606196,39,36.342827,26.94403,139.3575,0.9790197,258.3216,2.0485651,30.257298,3025.7297,0.30674464,30,33,33,34,0.9157965,0.69046056,0.58957255,0.74710625,2000
1567606196,40,37.001923,15.114949,154.0274,0.4022267,212.17813,40.87003,36.82342,3682.342,0.77373314,32,30,31,33,0.59942603,0.62813824,0.07557666,0.36602283,2000
1567606196,41,48.938206,29.47331,111.84925,0.9924066,259.39252,3.3271103,26.984684,2698.4685,0.593334,32,30,32,33,0.8541118,0.22430766,0.29293168,3.194377,2000
1567606196,42,41.349285,28.67213,128.00764,0.84974784,247.97983,3.1894612,27.059036,2705.9036,0.18739301,33,31,32,34,0.6294783,0.38917792,0.5386654,0.5724231,2000
1567606196,43,32.201138,20.643427,151.87943,0.31132087,204.90567,33.778076,34.747665,3474.7666,0.56208426,31,34,32,34,0.23520702,0.0029712915,0.408378,0.6977959,2000
1567606196,44,57.780613,38.58966,192.37613,0.8878296,251.02637,4.771139,41.13087,4113.087,0.3414387,32,32,31,31,0.7912169,0.93175197,0.3302884,0.87618524,2000
1567606196,45,26.031273,17.568008,37.293613,0.8500879,248.00703,8.036025,11.136868,1113.6868,0.472903,31,31,31,33,0.32650048,0.37584376,0.45103908,0.38401765,2000
1567606196,46,48.755306,35.65352,113.49492,0.75904465,240.72357,1.2531334,23.10047,2310.0469,0.05161935,32,34,31,32,0.1474989,0.4282872,0.1443072,0.22617126,2000
1567606196,47,41.976547,28.089525,119.62369,0.3634743,209.07794,6.07021,24.769001,2476.9001,0.10854769,34,34,32,30,0.48959428,0.70832354,0.595464,0.34199733,2000
1567606196,48,33.199112,22.887167,123.72409,0.5233563,221.8685,26.876188,29.591335,2959.1335,0.62312204,31,32,30,33,0.5334673,0.13433993,0.3812667,0.58537585,2000
1567606196,49,40.661324,24.585678,148.36554,0.32506418,206.00513,55.45855,36.984684,3698.4685,0.9400571,32,21,31,32,0.25853032,0.11700553,0.16255015,0.27176845,1000
1567606196,50,29.941372,16.49538,16.343044,0.45945925,216.75674,30.436838,8.17565,817.56494,0.6309035,33,30,34,32,0.11087263,0.06376183,0.040599167,0.37903565,2000
1567606196,51,35.29898,19.49472,28.360998,0.7914916,243.31934,12.26218,10.071178,1007.11786,0.5655814,23,34,30,31,0.45769608,0.339895,0.9716349,0.88180083,2000
1567606196,52,40.46414,22.94392,97.39814,0.6888766,235.11014,4.15344,20.560417,2056.0417,0.13895816,34,34,32,33,0.6910152,0.20389247,0.79004735,0.80848795,2000
1567606196,53,44.206116,31.016813,32.815434,0.9207087,253.65671,0.8972079,7.178279,717.8279,0.0790959,34,30,31,30,0.23640668,0.9896016,0.9075167,0.93078566,2000
1567606196,54,33.70334,20.367098,176.38016,0.96823865,257.4591,1.6674559,36.995872,3699.5872,0.22112179,30,32,30,32,0.9920528,0.5650477,0.6368218,0.17598385,2000
1567606196,55,53.41672,38.251522,148.9353,0.96333134,257.0665,5.750832,35.42503,3542.503,0.7248794,30,32,31,31,0.1256097,0.6752198,0.76046634,0.0029277205,2000
1567606196,56,28.334908,22.701895,45.06785,0.85550153,248.44012,15.885414,16.47459,1647.459,0.9592714,34,33,33,34,0.6131636,0.75261676,0.8410282,0.212614,2000
1567606196,57,29.314625,18.008589,43.12333,0.6229236,229.8339,28.034,14.825035,1482.5035,0.79718804,32,34,32,32,0.22609693,0.31679642,0.60994816,0.24110585,2000
1567606196,58,18.520132,15.513853,134.33945,0.80875224,244.70018,14.467051,32.410885,3241.0884,0.7126689,34,33,32,34,0.7059814,0.49636692,0.5409909,0.71733713,1000
1567606196,59,42.234886,25.857199,55.443348,0.7820049,242.5604,14.588345,16.145142,1614.5142,0.6501159,33,31,31,33,0.22557694,0.6323767,0.43118435,0.83405256,2000
1567606196,60,43.174126,29.62141,166.19238,0.9520876,256.167,1.0242951,34.140408,3414.0408,0.11596221,32,31,30,34,0.23053598,0.96910703,0.30710638,0.5181056,2000
1567606196,61,47.65661,32.602715,157.07065,0.43450588,214.76047,8.23533,32.689075,3268.9075,0.1639213,33,31,30,34,0.09582728,0.06314111,0.87027115,0.81516993,2000
1567606196,62,43.785645,33.924023,98.0533,0.647156,231.77248,5.4318094,20.882122,2088.2122,0.16347319,30,32,30,33,0.406884,0.7964689,0.02418387,0.23392844,2000
1567606196,63,43.52206,27.785126,34.437943,0.45191723,216.15338,26.107141,11.044603,1104.4603,0.5344718,32,34,30,30,0.25305766,0.89857817,0.65228844,0.31330293,2000
1567606196,64,43.214382,37.404427,83.61814,0.49734336,219.78748,44.634365,24.40197,2440.197,0.9872124,30,32,30,32,0.30086946,0.7461051,0.22935116,0.66503084,2000
1567606196,65,30.192883,18.599926,88.67084,0.85558945,248.44716,0.030668288,17.748577,1774.8577,0.0018527508,30,32,33,30,0.87368083,0.61629635,0.4630856,0.07635242,2000
1567606196,66,36.127113,26.453568,5.3231,0.9784243,258.27393,4.8941107,6.7240005,672.4,0.7276326,32,33,34,30,0.9518298,0.3505333,0.25699627,0.81622475,2000
1567606196,67,32.890858,19.144579,157.80487,0.37374797,209.89984,32.506325,36.149483,3614.9482,0.5899497,33,33,32,33,0.44959235,0.2787615,0.03947842,0.9562502,2000
1567606196,68,40.457573,38.229828,107.132385,0.987329,258.98633,6.003728,29.191416,2919.1416,0.99834645,33,34,33,33,0.2779001,0.04732734,0.8304778,0.8120239,2000
1567606196,69,27.031979,21.83445,182.95613,0.57441753,225.9534,10.641534,38.710945,3871.0945,0.2725342,31,30,31,30,0.6312409,0.75348234,0.96281046,0.9789301,2000
